hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,score_1,score_2,score_3,score_4,trans_1,trans_2,trans_3,trans_4,zscore_1,zscore_2,zscore_3,zscore_4,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
975bb1395922747b428d304133912d89,LOUIE MCMASTER,IE,40,29.0,10.0,4.0,20.0,207 reps,18:38,9:57,47 reps,207.0,-1118.0,-597.0,47.0,2.351682939227056,0.06635699525292964,0.15107230098874755,2.6954872841229105,1.0,0.9077851360779914,2.2239350159759024
6d6e699502b2ce1d5e93edd4db3e6474,RUDOLPH BERGER,US,42,1.0,8.0,6.0,56.0,229 reps,18:23,10:12,44 reps,229.0,-1103.0,-612.0,44.0,3.3778617584158304,0.06765134202101819,0.148585357761922,2.2942280970311293,1.0,0.9077851360779914,2.3798667748854667
33cffd4c49cbe8d241d7569078d225df,JONATHAN EDEL,US,40,19.0,12.0,43.0,3.0,211 reps,18:48,12:10,53 reps,211.0,-1128.0,-730.0,53.0,2.5382609063522876,0.06549409740753726,0.129021404377561,3.498005658306473,1.0,0.9077851360779914,2.465480652688956
99e93630f360f644760d6db341c19a4b,PIERRE-LUC LABBE,CA,40,7.0,28.0,84.0,18.0,220 reps,19:26,13:18,47 reps,220.0,-1166.0,-798.0,47.0,2.958061332384059,0.06221508559504624,0.11774726174928515,2.6954872841229105,1.0,0.9077851360779914,2.366162877040817
ab463825bff7efae401ab656c6c4755f,JULIAN SERNA,CO,40,41.0,71.0,13.0,26.0,205 reps,19:59,10:34,46 reps,205.0,-1199.0,-634.0,46.0,2.25839395566444,0.0593675227052514,0.14493784102924454,2.5617342217589836,1.0,0.9077851360779914,2.1638935213674713
41f57d191e18dd439e4695e072f9f74c,JORDAN TROYAN,US,40,78.0,1.0,17.0,58.0,200 reps,17:27,10:55,44 reps,200.0,-1047.0,-655.0,44.0,2.0251714967579004,0.07248356995521549,0.14145612051168874,2.2942280970311293,1.0,0.9077851360779914,2.0411199571419747
57e3815738d8a30309a2e28272fe4db5,DUSTIN MCWILLIAMS,US,42,95.0,11.0,6.0,45.0,198 reps,18:47,10:12,45 reps,198.0,-1127.0,-612.0,45.0,1.9318825131952844,0.0655803871920765,0.148585357761922,2.427981159395056,1.0,0.9077851360779914,2.051292490464076
d673593e9b9de4342ea89a72aa1b4944,PATRICK MIDGLEY,US,40,6.0,80.0,49.0,23.0,221 reps,298 reps,12:25,47 reps,221.0,-1205.1715190471689,-745.0,47.0,3.004705824165367,0.05883498365639139,0.12653446115073544,2.6954872841229105,1.0,0.9077851360779914,2.3791757743518422
80623f7eb6790a3f23b8b677834ab49f,ROLO GOMEZ,UY,41,55.0,15.0,52.0,60.0,203 reps,19:00,12:30,44 reps,203.0,-1140.0,-750.0,44.0,2.1651049721018243,0.06445861999306642,0.1257054800751269,2.2942280970311293,1.0,0.9077851360779914,2.070159428378278
674698d46e299b84b757827561bbdfec,CHRIS REIL,US,43,19.0,23.0,63.0,87.0,211 reps,19:18,12:42,42 reps,211.0,-1158.0,-762.0,42.0,2.5382609063522876,0.06290540387136014,0.12371592549366649,2.026721972303275,1.0,0.9077851360779914,2.095686188083139
6623c5b253ef7b1c473b0a9a7006d114,CARLOS LOPEZ,US,40,61.0,15.0,21.0,98.0,202 reps,19:00,11:11,42 reps,202.0,-1140.0,-671.0,42.0,2.118460480320516,0.06445861999306642,0.1388033810697415,2.026721972303275,1.0,0.9077851360779914,1.994896249499641
a65f287427442fa0aeb0894d06d8a9ca,BRADLEY ALCOCK,US,41,95.0,6.0,19.0,90.0,198 reps,18:08,11:08,42 reps,198.0,-1088.0,-668.0,42.0,1.9318825131952844,0.06894568878910676,0.1393007697151066,2.026721972303275,1.0,0.9077851360779914,1.9494978720786846
2001a821c0ca77f70da729a63988aeb2,ALEXANDRE JOLIVET,FR,44,46.0,75.0,86.0,9.0,204 reps,299 reps,13:21,51 reps,204.0,-1201.1408450704225,-801.0,51.0,2.211749463883132,0.05918278964539275,0.11724987310392004,3.230499533578619,1.0,0.9077851360779914,2.3124555511307574
