hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,score_1,score_2,score_3,score_4,trans_1,trans_2,trans_3,trans_4,zscore_1,zscore_2,zscore_3,zscore_4,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
e637a63dc4dfae25a1301d92b3ee1339,ROBBY MCCORD,US,45,4.0,24.0,16.0,7.0,216 reps,295 reps,12:45,45 reps,216.0,-1214.2237288135593,-765.0,45.0,3.2821765022377902,0.896090929813762,0.16084715714857536,3.049367658349916,1.0,0.9210895374438232,2.768210099331334
0c478a0d9c916d67c503a02340152345,JASON GRUBB,US,48,10.0,33.0,4.0,6.0,207 reps,291 reps,11:15,45 reps,207.0,-1230.914089347079,-675.0,45.0,2.841951364041289,0.858799315404172,0.17778841475348572,3.049367658349916,1.0,0.9210895374438232,2.6530662255810387
fa853930c44863b00e3cc6bbd0f06ca7,NUNO COSTA,US,45,37.0,9.0,11.0,15.0,194 reps,19:38,12:03,42 reps,194.0,-1178.0,-723.0,42.0,2.2060706088685653,0.9770263490744715,0.1687530773642002,2.6175795379986737,1.0,0.9210895374438232,2.413446930770301
5f40d3a22b5aa93f76c0f723734a7567,ROBBIE PEROVICH,CA,47,3.0,53.0,2.0,31.0,218 reps,284 reps,11:02,40 reps,218.0,-1261.2535211267605,-662.0,40.0,3.380004310725902,0.7910113015346266,0.18023548529641722,2.329720791097845,1.0,0.9210895374438232,2.5913325096075206
94dde3ba6dd265380cbfc4b8706436ec,CAINE HAYES,AU,45,2.0,24.0,19.0,53.0,221 reps,295 reps,12:53,38 reps,221.0,-1214.2237288135593,-773.0,38.0,3.526746023458069,0.896090929813762,0.15934126758369443,2.041862044197017,1.0,0.9210895374438232,2.5770996037069587
f7b5e3a6adf7aeb34f05b45d2b4a1110,RYAN RETTKE,US,46,21.0,53.0,34.0,8.0,200 reps,284 reps,13:59,44 reps,200.0,-1261.2535211267605,-839.0,44.0,2.4995540343328995,0.7910113015346266,0.14691767867342684,2.905438284899502,1.0,0.9210895374438232,2.506819862303937
0d17e26097002ca6ec673bce91b5921c,HEATH MOODY,US,45,40.0,30.0,52.0,2.0,193 reps,292 reps,14:43,48 reps,193.0,-1226.6986301369864,-883.0,48.0,2.1571567046245095,0.8682180022627582,0.1386352860665818,3.4811557787011584,1.0,0.9210895374438232,2.5823809803575752
9579c70f5edc984b981981e131c3fe96,RICHARD VINT,GB,45,1.0,3.0,43.0,93.0,222 reps,18:33,14:30,36 reps,222.0,-1113.0,-870.0,36.0,3.5756599277021244,1.1222571804729464,0.1410823566095133,1.7540032972961885,1.0,0.9210895374438232,2.5693402279640165
9eb100e11d094ea057c773361572fb16,JAMES BOSMA,AU,47,5.0,18.0,20.0,106.0,215 reps,297 reps,12:54,36 reps,215.0,-1206.047138047138,-774.0,36.0,3.233262597993735,0.9143600540447228,0.15915303138808434,1.7540032972961885,1.0,0.9210895374438232,2.4362842826245057
ab582a91fda6ceb6cc2bc044592116a1,DAVID JOHNSTON,US,46,30.0,125.0,5.0,17.0,196 reps,274 reps,11:37,42 reps,196.0,-1307.2846715328467,-697.0,42.0,2.3038984173566766,0.6881629593237935,0.1736472184500632,2.6175795379986737,1.0,0.9210895374438232,2.366911570726125
ee8086892840770a84f3bdb01ff71dc0,VLAD LIA,BY,47,56.0,68.0,31.0,32.0,189 reps,281 reps,13:51,40 reps,189.0,-1274.7188612099644,-831.0,40.0,1.9615010876482868,0.7609254163754432,0.14842356823830777,2.329720791097845,1.0,0.9210895374438232,2.2212322532837936
a37398459a731dbe8c257bd8e920c06e,MIKE KERN,US,48,13.0,93.0,71.0,11.0,206 reps,277 reps,148 reps,43 reps,206.0,-1293.1263537906136,-910.1081081081081,43.0,2.7930374597972336,0.719797178660844,0.13353255892612378,2.761508911449088,1.0,0.9210895374438232,2.5230585646521453
2601e25cf2ef1f37c34a6e43457c596e,ALEX O'BRYAN,US,45,24.0,161.0,7.0,1.0,199 reps,270 reps,11:40,48 reps,199.0,-1326.6518518518517,-700.0,48.0,2.4506401300888436,0.6448904716380508,0.17308250986323284,3.4811557787011584,1.0,0.9210895374438232,2.6085317600166444
697adeb608332fd42351cee998c895f3,GERAR GARCIA,ES,46,16.0,39.0,26.0,116.0,203 reps,288 reps,13:30,35 reps,203.0,-1243.7361111111113,-810.0,35.0,2.6462957470650665,0.8301508095426373,0.1523765283461202,1.6100739238457744,1.0,0.9210895374438232,2.230813789643723
d4f86e41663a3a6ad462a082d949685c,CHRISTOPHER ANDERSON,US,46,62.0,1.0,1.0,151.0,188 reps,18:18,9:39,34 reps,188.0,-1098.0,-579.0,34.0,1.9125871834042312,1.1557719877187482,0.19585908953205677,1.4661445503953603,1.0,0.9210895374438232,2.103680240206422
a52a5966a4266fc96fa4289e03b9718f,ANDREA DI SALVATORE,IT,46,5.0,34.0,21.0,163.0,215 reps,290 reps,13:10,34 reps,215.0,-1235.1586206896552,-790.0,34.0,3.233262597993735,0.8493156720844915,0.15614125225832248,1.4661445503953603,1.0,0.9210895374438232,2.3473055556268005
c50931a23b765dcb4b9443858296bc83,STEPHEN VASSALLO,US,47,21.0,15.0,25.0,193.0,200 reps,19:54,13:28,33 reps,200.0,-1194.0,-808.0,33.0,2.4995540343328995,0.9412772213456161,0.1527530007373404,1.322215176944946,1.0,0.9210895374438232,2.150039395784024
7f986fc6f1e899f4c7da74073a1a3e0c,JESPER BOJER LARSEN,DK,45,24.0,39.0,152.0,46.0,199 reps,288 reps,140 reps,38 reps,199.0,-1243.7361111111113,-962.1142857142858,38.0,2.4506401300888436,0.8301508095426373,0.12374311390531297,2.041862044197017,1.0,0.9210895374438232,2.2826885618772756
4ad6b39bbe55fe8a85b2d70fbde21cd7,MARCELO RIELA,BR,46,138.0,74.0,3.0,47.0,179 reps,280 reps,11:09,38 reps,179.0,-1279.2714285714285,-669.0,38.0,1.47236204520773,0.7507535218692434,0.17891783192714641,2.041862044197017,1.0,0.9210895374438232,2.0320633982441074
