hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,score_1,score_2,score_3,score_4,trans_1,trans_2,trans_3,trans_4,zscore_1,zscore_2,zscore_3,zscore_4,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
8591bcb5f094d8db22399226f3328665,VIC MCQUAIDE,US,55,2.0,34.0,20.0,17.0,201 reps,265 reps,146 reps,51 reps,201.0,-1264.754716981132,-933.8013698630137,51.0,2.442938009240908,0.06496299859000708,0.18724047272114935,2.1757883189371725,1.0,0.9159396523452796,2.133672102217589
36c4d1a064e9822fd02bb2daf8718867,ANTONIO BOLDRINI,IT,58,27.0,14.0,2.0,40.0,188 reps,272 reps,13:38,48 reps,188.0,-1232.205882352941,-818.0,48.0,1.7735753204551397,0.06771869493295206,0.19446048610363678,1.785488231115222,1.0,0.9159396523452796,1.8712503354970171
a1e3b8470fb791f412eeefee60bacabe,JAKE TAYLOR,US,55,2.0,50.0,54.0,8.0,201 reps,260 reps,138 reps,53 reps,201.0,-1289.076923076923,-987.9347826086955,53.0,2.442938009240908,0.06290379692714711,0.1838653488782632,2.4359883774851396,1.0,0.9159396523452796,2.197363535478144
5eb45bdaf3282b2d6a209de349234b5c,JOHN KIM,US,56,71.0,8.0,3.0,35.0,179 reps,278 reps,14:16,49 reps,179.0,-1205.611510791367,-856.0,49.0,1.3101703820649921,0.06997026594286082,0.1920912523988967,1.9155882603892056,1.0,0.9159396523452796,1.7878946925442685
504c43b45fe983c23375da87e0799996,LIEMERSON CAPORALLI,BR,57,18.0,41.0,83.0,1.0,191 reps,263 reps,135 reps,56 reps,191.0,-1274.3726235741444,-1009.8888888888888,56.0,1.9280436332518553,0.0641487135218039,0.1824965486530927,2.82628846530709,1.0,0.9159396523452796,2.1661839925287403
4f62246c41625e5d2e6d28f1d3d8d7ea,LON ALLEN,US,55,47.0,41.0,52.0,23.0,184 reps,263 reps,139 reps,50 reps,184.0,-1274.3726235741444,-980.8273381294964,50.0,1.5676175700595185,0.0641487135218039,0.1843084856418076,2.045688289663189,1.0,0.9159396523452796,1.8813804170668593
1b04dfd64b9bab9836f5b6782c436d45,SHANNON MCKIBBEN,US,57,43.0,34.0,76.0,15.0,185 reps,265 reps,135 reps,51 reps,185.0,-1264.754716981132,-1009.8888888888888,51.0,1.6191070076584237,0.06496299859000708,0.1824965486530927,2.1757883189371725,1.0,0.9159396523452796,1.9265283708049536
4fed3e6b18e169b69d34507b2f00dfb1,MARK SEWELL,US,57,84.0,66.0,26.0,9.0,177 reps,257 reps,143 reps,52 reps,177.0,-1304.124513618677,-953.3916083916083,52.0,1.2071915068671817,0.06162981613183686,0.18601905552625875,2.3058883482111563,1.0,0.9159396523452796,1.8561218340293881
37046e2ae556211a76a3c3d5d2b07a6a,CHRIS PODESTO,US,59,27.0,50.0,108.0,4.0,188 reps,260 reps,133 reps,54 reps,188.0,-1289.076923076923,-1025.0751879699249,54.0,1.7735753204551397,0.06290379692714711,0.18154970939959125,2.566088406759123,1.0,0.9159396523452796,2.06196896073053
cf8a6157c88a57495ac6528a66ce9b2b,GREGG GEERDES,US,55,58.0,29.0,9.0,123.0,181 reps,267 reps,149 reps,43 reps,181.0,-1255.2808988764045,-915.0,43.0,1.4131492572628028,0.06576508463097126,0.18841270533101084,1.1349880847453044,1.0,0.9159396523452796,1.616518435337802
